path,tag
data_imp/indigo_audio_new/29f81bb9-755c-463e-9b37-bacb66e08272.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.42, 3.7]}, {'type': 'NON-SPEECH', 'time-range': [5.48, 6.68]}, {'type': 'NON-SPEECH', 'time-range': [7.66, 8.26]}, {'type': 'NON-SPEECH', 'time-range': [8.56, 10.54]}, {'type': 'NON-SPEECH', 'time-range': [11.12, 11.98]}, {'type': 'NON-SPEECH', 'time-range': [18.4, 19.4]}, {'type': 'NON-SPEECH', 'time-range': [19.52, 19.98]}, {'type': 'NON-SPEECH', 'time-range': [24.78, 25.14]}, {'type': 'NON-SPEECH', 'time-range': [25.72, 26.84]}, {'type': 'NON-SPEECH', 'time-range': [27.32, 28.58]}, {'type': 'SPEECH', 'time-range': [33.84, 35.32]}]"
data_imp/indigo_audio_new/498c3354-0c3b-4741-b10c-f41c7c51424d.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.46, 4.58]}, {'type': 'NON-SPEECH', 'time-range': [4.8, 5.44]}, {'type': 'NON-SPEECH', 'time-range': [5.58, 6.6000000000000005]}, {'type': 'NON-SPEECH', 'time-range': [8.48, 9.64]}, {'type': 'SPEECH', 'time-range': [9.6, 10.22]}, {'type': 'NON-SPEECH', 'time-range': [12.34, 13.02]}]"
data_imp/indigo_audio_new/9037cc1c-40f3-4051-9173-8ea3c75a931e.wav,"[{'type': 'SPEECH', 'time-range': [2.46, 4.66]}, {'type': 'NON-SPEECH', 'time-range': [4.8, 7.42]}, {'type': 'SPEECH', 'time-range': [4.8, 7.48]}, {'type': 'SPEECH', 'time-range': [7.76, 9.9]}, {'type': 'NON-SPEECH', 'time-range': [8.38, 9.86]}, {'type': 'NON-SPEECH', 'time-range': [10.22, 11.88]}, {'type': 'SPEECH', 'time-range': [10.26, 13.84]}, {'type': 'NON-SPEECH', 'time-range': [11.92, 13.76]}, {'type': 'SPEECH', 'time-range': [13.96, 15.6]}, {'type': 'SPEECH', 'time-range': [16.84, 19.04]}, {'type': 'SPEECH', 'time-range': [19.3, 21.82]}]"
data_imp/indigo_audio_new/2a3c9319-8028-4149-8d2b-81a4cfc2e100.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.48, 9.18]}, {'type': 'SPEECH', 'time-range': [2.82, 9.22]}, {'type': 'SPEECH', 'time-range': [9.34, 13.12]}]"
data_imp/indigo_audio_new/66b3c2d1-993b-41eb-90ec-ee0822d90994.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.5, 12.52]}]"
data_imp/indigo_audio_new/8a67a258-a5e6-4207-ad07-a8b5e8f2752d.wav,"[{'type': 'SPEECH', 'time-range': [2.52, 3.14]}, {'type': 'SPEECH', 'time-range': [8.4, 8.88]}, {'type': 'SPEECH', 'time-range': [11.72, 12.94]}]"
data_imp/indigo_audio_new/e373f471-8c6a-48b6-a2d6-6dd110c9efaf.wav,"[{'type': 'SPEECH', 'time-range': [2.52, 3.24]}, {'type': 'SPEECH', 'time-range': [14.96, 16.080000000000002]}]"
data_imp/indigo_audio_new/145f9695-ab90-448c-a8aa-b63f3448bdfd.wav,"[{'type': 'SPEECH', 'time-range': [2.54, 3.56]}, {'type': 'SPEECH', 'time-range': [5.5200000000000005, 6.36]}, {'type': 'SPEECH', 'time-range': [9.36, 10.6]}, {'type': 'SPEECH', 'time-range': [10.9, 11.64]}, {'type': 'SPEECH', 'time-range': [11.96, 12.58]}, {'type': 'SPEECH', 'time-range': [16.16, 17.04]}, {'type': 'SPEECH', 'time-range': [17.56, 17.96]}]"
data_imp/indigo_audio_new/949976a5-57c6-4186-8767-493e11471ebe.wav,"[{'type': 'SPEECH', 'time-range': [2.54, 3.96]}, {'type': 'SPEECH', 'time-range': [7.640000000000001, 9.58]}]"
data_imp/indigo_audio_new/a3011976-6273-4cd3-9883-f537646a1527.wav,"[{'type': 'SPEECH', 'time-range': [2.56, 2.92]}, {'type': 'SPEECH', 'time-range': [28.5, 30.48]}]"
data_imp/indigo_audio_new/9233fcfc-0ea9-46d3-aaac-1ba6b1dc0b8e.wav,"[{'type': 'SPEECH', 'time-range': [2.56, 3.7]}, {'type': 'NON-SPEECH', 'time-range': [6.82, 7.4]}, {'type': 'NON-SPEECH', 'time-range': [12.16, 14.44]}]"
data_imp/indigo_audio_new/e2b7bf30-63ef-4b06-9320-73ee41bb2fdc.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.56, 3.56]}, {'type': 'NON-SPEECH', 'time-range': [9.54, 10.56]}, {'type': 'SPEECH', 'time-range': [10.18, 12.02]}, {'type': 'NON-SPEECH', 'time-range': [11.34, 15.26]}, {'type': 'SPEECH', 'time-range': [13.48, 14.6]}, {'type': 'SPEECH', 'time-range': [15.04, 15.26]}]"
data_imp/indigo_audio_new/b265684d-b595-46ff-9c4b-b17623b2d1ec.wav,"[{'type': 'SPEECH', 'time-range': [2.58, 3.06]}]"
data_imp/indigo_audio_new/7201eff2-0512-4ca7-b007-83f15783e7f4.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.6, 3.78]}, {'type': 'SPEECH', 'time-range': [6.5200000000000005, 10.26]}, {'type': 'SPEECH', 'time-range': [10.64, 12.28]}, {'type': 'SPEECH', 'time-range': [13.0, 13.44]}]"
data_imp/indigo_audio_new/d206ecb3-e1ce-4f75-bf26-b1a74103636d.wav,"[{'type': 'SPEECH', 'time-range': [2.6, 3.16]}, {'type': 'SPEECH', 'time-range': [3.5, 3.94]}, {'type': 'SPEECH', 'time-range': [5.04, 6.08]}, {'type': 'SPEECH', 'time-range': [6.62, 7.26]}, {'type': 'NON-SPEECH', 'time-range': [9.7, 10.56]}, {'type': 'SPEECH', 'time-range': [12.28, 13.82]}, {'type': 'SPEECH', 'time-range': [13.86, 14.62]}, {'type': 'SPEECH', 'time-range': [14.78, 15.34]}]"
data_imp/indigo_audio_new/854f1ee9-befc-47f4-90c9-82f493016ac8.wav,"[{'type': 'SPEECH', 'time-range': [2.66, 3.28]}, {'type': 'SPEECH', 'time-range': [6.3, 6.88]}]"
data_imp/indigo_audio_new/8d327186-1ab0-498b-9b69-59fb3d64fc71.wav,"[{'type': 'SPEECH', 'time-range': [2.68, 3.34]}, {'type': 'SPEECH', 'time-range': [5.9, 6.5200000000000005]}]"
data_imp/indigo_audio_new/191c9f32-48b2-464c-b609-3a63605775ea.wav,"[{'type': 'SPEECH', 'time-range': [2.72, 3.16]}]"
data_imp/indigo_audio_new/9834f9e7-9397-4453-b279-84c43530700a.wav,"[{'type': 'NON-SPEECH', 'time-range': [2.72, 4.0600000000000005]}, {'type': 'NON-SPEECH', 'time-range': [4.16, 4.7]}, {'type': 'SPEECH', 'time-range': [7.34, 7.66]}, {'type': 'NON-SPEECH', 'time-range': [8.4, 8.86]}, {'type': 'NON-SPEECH', 'time-range': [10.24, 11.52]}, {'type': 'SPEECH', 'time-range': [12.68, 12.96]}]"
data_imp/indigo_audio_new/70553c52-955e-4582-8f67-7e167e2369ba.wav,"[{'type': 'SPEECH', 'time-range': [2.84, 3.2]}, {'type': 'SPEECH', 'time-range': [9.26, 10.02]}]"
data_imp/indigo_audio_new/aebc48a0-43a4-424a-b08d-8615b2c3df47.wav,"[{'type': 'SPEECH', 'time-range': [2.86, 4.68]}, {'type': 'NON-SPEECH', 'time-range': [13.16, 14.0]}, {'type': 'NON-SPEECH', 'time-range': [14.22, 15.3]}, {'type': 'NON-SPEECH', 'time-range': [16.14, 17.44]}]"
data_imp/indigo_audio_new/563f26eb-dea3-476a-bb86-101c3e4a194f.wav,"[{'type': 'SPEECH', 'time-range': [2.86, 3.34]}, {'type': 'SPEECH', 'time-range': [6.9, 7.42]}]"
data_imp/indigo_audio_new/43623777-ed6c-401f-aebd-a985b06a5d76.wav,"[{'type': 'SPEECH', 'time-range': [2.92, 4.2]}, {'type': 'SPEECH', 'time-range': [10.88, 11.36]}, {'type': 'SPEECH', 'time-range': [11.88, 13.56]}]"
data_imp/indigo_audio_new/198148cc-e792-407a-a92b-62f0739defb8.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.0, 3.36]}, {'type': 'NON-SPEECH', 'time-range': [5.28, 5.64]}, {'type': 'NON-SPEECH', 'time-range': [22.72, 23.66]}, {'type': 'SPEECH', 'time-range': [23.88, 25.32]}, {'type': 'SPEECH', 'time-range': [25.5, 26.6]}]"
data_imp/indigo_audio_new/17063675-5700-4c0d-9d6e-2055c4b44065.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.12, 3.68]}, {'type': 'SPEECH', 'time-range': [8.34, 10.2]}]"
data_imp/indigo_audio_new/9bf07154-7435-4d4e-a0f8-c9f3ede0d7eb.wav,"[{'type': 'SPEECH', 'time-range': [3.34, 4.0]}, {'type': 'NON-SPEECH', 'time-range': [3.52, 4.26]}, {'type': 'NON-SPEECH', 'time-range': [5.26, 5.64]}, {'type': 'SPEECH', 'time-range': [7.76, 8.18]}, {'type': 'NON-SPEECH', 'time-range': [16.14, 16.66]}, {'type': 'SPEECH', 'time-range': [17.68, 18.62]}, {'type': 'SPEECH', 'time-range': [20.3, 20.66]}, {'type': 'NON-SPEECH', 'time-range': [20.66, 21.16]}]"
data_imp/indigo_audio_new/581be0f9-b6be-44a3-90b2-1da06891d740.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.38, 5.0]}, {'type': 'NON-SPEECH', 'time-range': [5.5, 13.02]}, {'type': 'SPEECH', 'time-range': [12.84, 14.14]}]"
data_imp/indigo_audio_new/eca3157a-0505-469f-a185-cd3c4dc1f5b8.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.5, 7.72]}, {'type': 'NON-SPEECH', 'time-range': [13.76, 14.84]}, {'type': 'NON-SPEECH', 'time-range': [17.12, 18.98]}, {'type': 'NON-SPEECH', 'time-range': [25.52, 25.96]}, {'type': 'SPEECH', 'time-range': [31.56, 33.32]}]"
data_imp/indigo_audio_new/4fb10287-9220-4f9d-9938-72447fa89590.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.74, 6.04]}, {'type': 'SPEECH', 'time-range': [4.4, 4.82]}, {'type': 'SPEECH', 'time-range': [20.04, 23.82]}, {'type': 'SPEECH', 'time-range': [23.96, 25.18]}, {'type': 'SPEECH', 'time-range': [25.5, 27.34]}, {'type': 'NON-SPEECH', 'time-range': [29.96, 34.54]}]"
data_imp/indigo_audio_new/2ea27fb2-c908-425b-97a4-d9237441ac5c.wav,"[{'type': 'SPEECH', 'time-range': [3.76, 6.34]}]"
data_imp/indigo_audio_new/24bd6225-33c6-40e3-add5-c01f37997d61.wav,"[{'type': 'SPEECH', 'time-range': [3.94, 4.62]}, {'type': 'SPEECH', 'time-range': [7.76, 8.78]}]"
data_imp/indigo_audio_new/ece18563-171a-4781-8d91-698a15cbd95e.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.94, 4.36]}, {'type': 'SPEECH', 'time-range': [8.82, 11.08]}, {'type': 'SPEECH', 'time-range': [11.6, 11.92]}]"
data_imp/indigo_audio_new/f7b4a207-7901-41fe-b536-5c053aaa5206.wav,"[{'type': 'NON-SPEECH', 'time-range': [3.96, 4.66]}, {'type': 'NON-SPEECH', 'time-range': [4.86, 8.38]}, {'type': 'SPEECH', 'time-range': [9.84, 11.8]}, {'type': 'SPEECH', 'time-range': [12.6, 13.22]}, {'type': 'SPEECH', 'time-range': [13.28, 14.44]}, {'type': 'NON-SPEECH', 'time-range': [15.94, 16.44]}, {'type': 'NON-SPEECH', 'time-range': [17.3, 17.64]}, {'type': 'NON-SPEECH', 'time-range': [18.38, 18.7]}, {'type': 'NON-SPEECH', 'time-range': [19.96, 20.36]}, {'type': 'NON-SPEECH', 'time-range': [21.66, 22.04]}, {'type': 'NON-SPEECH', 'time-range': [24.62, 24.92]}, {'type': 'SPEECH', 'time-range': [26.26, 26.68]}, {'type': 'NON-SPEECH', 'time-range': [28.14, 28.52]}]"
data_imp/indigo_audio_new/b064d619-4313-44af-8f3d-22d6f83d8a25.wav,"[{'type': 'NON-SPEECH', 'time-range': [4.08, 4.64]}, {'type': 'NON-SPEECH', 'time-range': [5.5600000000000005, 6.12]}, {'type': 'NON-SPEECH', 'time-range': [10.96, 11.98]}, {'type': 'NON-SPEECH', 'time-range': [12.3, 14.02]}, {'type': 'NON-SPEECH', 'time-range': [14.5, 16.3]}, {'type': 'NON-SPEECH', 'time-range': [16.48, 17.22]}, {'type': 'NON-SPEECH', 'time-range': [17.5, 18.04]}]"
data_imp/indigo_audio_new/5e1efc6d-ef95-493d-94a1-3120b00a89c4.wav,"[{'type': 'NON-SPEECH', 'time-range': [4.3, 4.68]}, {'type': 'NON-SPEECH', 'time-range': [7.7, 8.44]}, {'type': 'NON-SPEECH', 'time-range': [8.72, 9.08]}, {'type': 'NON-SPEECH', 'time-range': [9.26, 9.78]}, {'type': 'NON-SPEECH', 'time-range': [19.56, 20.32]}, {'type': 'NON-SPEECH', 'time-range': [24.02, 24.68]}, {'type': 'SPEECH', 'time-range': [28.44, 29.02]}, {'type': 'SPEECH', 'time-range': [29.16, 32.12]}, {'type': 'SPEECH', 'time-range': [32.3, 32.96]}]"
data_imp/indigo_audio_new/b6dcb18d-d0dc-4398-b285-b18397e89db0.wav,"[{'type': 'NON-SPEECH', 'time-range': [4.32, 4.94]}, {'type': 'NON-SPEECH', 'time-range': [17.22, 17.76]}, {'type': 'SPEECH', 'time-range': [17.94, 19.16]}, {'type': 'NON-SPEECH', 'time-range': [19.6, 20.08]}, {'type': 'NON-SPEECH', 'time-range': [21.22, 21.64]}, {'type': 'SPEECH', 'time-range': [28.82, 29.44]}, {'type': 'SPEECH', 'time-range': [30.84, 32.72]}, {'type': 'SPEECH', 'time-range': [34.4, 36.08]}]"
data_imp/indigo_audio_new/117d502e-d5e4-4d2c-a405-1eaa4b86b127.wav,"[{'type': 'NON-SPEECH', 'time-range': [4.42, 4.98]}, {'type': 'NON-SPEECH', 'time-range': [5.3, 6.86]}, {'type': 'NON-SPEECH', 'time-range': [7.0, 9.32]}, {'type': 'NON-SPEECH', 'time-range': [10.8, 12.4]}]"
data_imp/indigo_audio_new/96083207-a4c1-454a-bdef-f1dcde5325c2.wav,"[{'type': 'SPEECH', 'time-range': [4.68, 5.44]}]"
data_imp/indigo_audio_new/21c30585-cdb5-4dd3-9c5c-82e10e3841e8.wav,"[{'type': 'SPEECH', 'time-range': [4.9, 5.48]}]"
data_imp/indigo_audio_new/28c340c8-d830-42a2-837d-e75dfa167c7d.wav,"[{'type': 'NON-SPEECH', 'time-range': [5.14, 9.64]}, {'type': 'SPEECH', 'time-range': [6.54, 8.6]}, {'type': 'SPEECH', 'time-range': [9.16, 11.34]}, {'type': 'NON-SPEECH', 'time-range': [11.62, 12.3]}, {'type': 'SPEECH', 'time-range': [11.68, 12.26]}, {'type': 'NON-SPEECH', 'time-range': [12.42, 16.2]}, {'type': 'SPEECH', 'time-range': [13.46, 16.2]}]"
data_imp/indigo_audio_new/b622f6d5-d2be-4aef-9e95-99fbca44b59e.wav,"[{'type': 'NON-SPEECH', 'time-range': [5.48, 6.04]}, {'type': 'NON-SPEECH', 'time-range': [6.12, 6.6000000000000005]}, {'type': 'NON-SPEECH', 'time-range': [8.96, 9.48]}, {'type': 'NON-SPEECH', 'time-range': [9.82, 10.92]}, {'type': 'NON-SPEECH', 'time-range': [18.78, 19.12]}]"
data_imp/indigo_audio_new/8542ca27-2b9d-40a6-ac2e-fee30d968371.wav,"[{'type': 'NON-SPEECH', 'time-range': [6.0600000000000005, 7.6]}, {'type': 'NON-SPEECH', 'time-range': [8.76, 10.42]}, {'type': 'NON-SPEECH', 'time-range': [20.14, 21.02]}, {'type': 'SPEECH', 'time-range': [20.88, 21.44]}, {'type': 'NON-SPEECH', 'time-range': [21.62, 22.1]}, {'type': 'NON-SPEECH', 'time-range': [24.12, 27.16]}]"
data_imp/indigo_audio_new/dc021ee1-76ad-4151-93c0-95144ebdeafa.wav,"[{'type': 'SPEECH', 'time-range': [6.6000000000000005, 7.48]}]"
data_imp/indigo_audio_new/233b9c4d-31c6-4bc9-a0e2-589eae9c63ff.wav,"[{'type': 'SPEECH', 'time-range': [6.8, 8.040000000000001]}]"
data_imp/indigo_audio_new/e4f86938-9dcd-4d9c-8334-3d44008628e3.wav,"[{'type': 'NON-SPEECH', 'time-range': [6.86, 8.02]}, {'type': 'NON-SPEECH', 'time-range': [8.08, 9.14]}, {'type': 'NON-SPEECH', 'time-range': [9.34, 10.58]}, {'type': 'NON-SPEECH', 'time-range': [11.4, 17.72]}, {'type': 'SPEECH', 'time-range': [16.740000000000002, 17.64]}, {'type': 'SPEECH', 'time-range': [18.16, 20.9]}, {'type': 'NON-SPEECH', 'time-range': [19.06, 21.82]}]"
data_imp/indigo_audio_new/00878ddd-6b0e-4403-8ea6-ebfab2310a64.wav,"[{'type': 'NON-SPEECH', 'time-range': [8.06, 8.42]}, {'type': 'NON-SPEECH', 'time-range': [8.76, 9.14]}, {'type': 'NON-SPEECH', 'time-range': [11.94, 12.36]}, {'type': 'SPEECH', 'time-range': [12.98, 14.06]}, {'type': 'SPEECH', 'time-range': [14.32, 15.84]}]"
data_imp/indigo_audio_new/0196f9c9-39aa-43ff-8921-c2020c693630.wav,"[{'type': 'SPEECH', 'time-range': [8.22, 8.82]}, {'type': 'NON-SPEECH', 'time-range': [8.38, 13.46]}]"
data_imp/indigo_audio_new/fb065cfe-94a3-4f46-9bf0-72c2a53252ea.wav,"[{'type': 'SPEECH', 'time-range': [8.52, 9.6]}]"
data_imp/indigo_audio_new/b19a2358-fa99-4820-bcc5-4c81ef491308.wav,"[{'type': 'SPEECH', 'time-range': [9.12, 9.94]}]"
data_imp/indigo_audio_new/a849c93d-4e9a-408b-a40c-f13786e98f50.wav,"[{'type': 'NON-SPEECH', 'time-range': [9.4, 10.02]}, {'type': 'SPEECH', 'time-range': [11.2, 11.54]}, {'type': 'SPEECH', 'time-range': [14.68, 16.28]}]"
data_imp/indigo_audio_new/0524caa4-b7b3-418b-b8fc-e0d074773e14.wav,"[{'type': 'NON-SPEECH', 'time-range': [9.42, 11.34]}, {'type': 'NON-SPEECH', 'time-range': [16.36, 19.24]}, {'type': 'SPEECH', 'time-range': [22.82, 23.3]}, {'type': 'SPEECH', 'time-range': [23.52, 24.52]}, {'type': 'SPEECH', 'time-range': [25.52, 26.42]}, {'type': 'NON-SPEECH', 'time-range': [27.26, 28.46]}, {'type': 'SPEECH', 'time-range': [27.4, 28.54]}, {'type': 'NON-SPEECH', 'time-range': [28.76, 30.6]}, {'type': 'SPEECH', 'time-range': [32.32, 32.980000000000004]}]"
data_imp/indigo_audio_new/41e2dbcc-a88c-4d6f-ae6d-771a14507ed7.wav,"[{'type': 'NON-SPEECH', 'time-range': [10.04, 11.94]}, {'type': 'NON-SPEECH', 'time-range': [15.68, 16.62]}, {'type': 'NON-SPEECH', 'time-range': [18.22, 19.1]}, {'type': 'NON-SPEECH', 'time-range': [26.52, 27.04]}]"
data_imp/indigo_audio_new/8e89d12e-ce1f-4c4b-929f-370636cc0e4f.wav,"[{'type': 'SPEECH', 'time-range': [10.16, 10.7]}, {'type': 'SPEECH', 'time-range': [11.1, 11.74]}, {'type': 'SPEECH', 'time-range': [12.08, 12.62]}]"
data_imp/indigo_audio_new/08399c84-6e7e-4ccd-81b3-e6951bf407b9.wav,"[{'type': 'NON-SPEECH', 'time-range': [11.64, 12.06]}, {'type': 'NON-SPEECH', 'time-range': [13.26, 13.94]}, {'type': 'SPEECH', 'time-range': [33.12, 34.82]}]"
data_imp/indigo_audio_new/ca3a2dd4-cdbd-40c0-9d7d-b848c771b798.wav,"[{'type': 'NON-SPEECH', 'time-range': [12.1, 13.6]}, {'type': 'NON-SPEECH', 'time-range': [14.94, 16.38]}, {'type': 'SPEECH', 'time-range': [15.86, 16.16]}, {'type': 'NON-SPEECH', 'time-range': [19.76, 20.46]}, {'type': 'SPEECH', 'time-range': [26.92, 28.72]}]"
data_imp/indigo_audio_new/b34f347e-7acb-4db6-8854-42bd992734c0.wav,"[{'type': 'NON-SPEECH', 'time-range': [13.38, 16.86]}, {'type': 'SPEECH', 'time-range': [15.28, 16.62]}, {'type': 'NON-SPEECH', 'time-range': [17.3, 21.82]}, {'type': 'SPEECH', 'time-range': [17.42, 21.94]}]"
data_imp/indigo_audio_new/17141dcc-26ae-4837-82fd-cccada3cf1c0.wav,"[{'type': 'NON-SPEECH', 'time-range': [15.82, 16.2]}, {'type': 'NON-SPEECH', 'time-range': [16.28, 18.66]}, {'type': 'SPEECH', 'time-range': [17.54, 18.64]}, {'type': 'NON-SPEECH', 'time-range': [19.24, 21.14]}, {'type': 'SPEECH', 'time-range': [19.64, 21.14]}, {'type': 'NON-SPEECH', 'time-range': [23.36, 24.7]}, {'type': 'NON-SPEECH', 'time-range': [25.48, 26.16]}, {'type': 'SPEECH', 'time-range': [25.52, 26.28]}]"
data_imp/indigo_audio_new/1bbd1219-5801-43ac-a403-4c4d10129209.wav,"[{'type': 'SPEECH', 'time-range': [16.64, 17.240000000000002]}]"
data_imp/indigo_audio_new/88259183-3858-44bf-b0bd-bd683cf66964.wav,"[{'type': 'NON-SPEECH', 'time-range': [17.34, 18.56]}, {'type': 'SPEECH', 'time-range': [19.92, 21.24]}, {'type': 'SPEECH', 'time-range': [23.42, 23.78]}]"
data_imp/indigo_audio_new/c95dd0ac-5132-4402-81db-c25d78013ace.wav,"[{'type': 'NON-SPEECH', 'time-range': [20.8, 22.12]}, {'type': 'NON-SPEECH', 'time-range': [22.54, 23.94]}, {'type': 'NON-SPEECH', 'time-range': [26.54, 30.48]}]"
data_imp/indigo_audio_new/acac404f-8eac-45c3-ab82-4dbceb550eb9.wav,"[{'type': 'SPEECH', 'time-range': [27.72, 28.24]}]"
data_imp/indigo_audio_new/ec3be6e1-c242-4ec6-882f-40648ac76721.wav,"[{'type': 'NON-SPEECH', 'time-range': [30.1, 32.1]}, {'type': 'SPEECH', 'time-range': [30.44, 35.54]}, {'type': 'NON-SPEECH', 'time-range': [32.18, 35.52]}]"
data_imp/indigo_audio_new/240d94a7-7723-420e-b959-2c1355647222.wav,"[{'type': 'SPEECH', 'time-range': [32.32, 38.06]}]"
data_imp/indigo_audio_new/f7c0185a-efa5-474c-9c89-e4ff58b67691.wav,"[{'type': 'SPEECH', 'time-range': [33.38, 37.42]}]"
